Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region,Manufacturer,City
CA-2020-00155,2020-04-23 04:57:30.525262632,First Class,CUST-0155,Customer 155,Home Office,New York,Office Supplies,Storage,424.4,8,0.34,37.93,East,Samsung,Rochester
CA-2020-00156,2020-04-23 22:29:14.077038520,Standard Class,CUST-0156,Customer 156,Consumer,Illinois,Furniture,Furnishings,289.94,9,0.08,63.88,Central,Dell,Chicago
CA-2020-00157,2020-04-24 16:00:57.628814408,First Class,CUST-0157,Customer 157,Home Office,Illinois,Furniture,Chairs,222.52,3,0.11,34.11,Central,Dell,Naperville
CA-2020-00158,2020-04-25 09:32:41.180590296,Standard Class,CUST-0158,Customer 158,Home Office,Illinois,Furniture,Chairs,241.52,8,0.36,144.95,Central,Lenovo,Naperville
CA-2020-00159,2020-04-26 03:04:24.732366184,First Class,CUST-0159,Customer 159,Consumer,Texas,Office Supplies,Storage,471.22,2,0.49,25.65,Central,Apple,Dallas
CA-2020-00160,2020-04-26 20:36:08.284142072,First Class,CUST-0160,Customer 160,Consumer,California,Furniture,Furnishings,86.53,8,0.07,82.83,West,HP,San Francisco
CA-2020-00161,2020-04-27 14:07:51.835917960,Second Class,CUST-0161,Customer 161,Home Office,California,Technology,Copiers,161.21,4,0.43,-95.58,West,Microsoft,Los Angeles
CA-2020-00162,2020-04-28 07:39:35.387693848,Standard Class,CUST-0162,Customer 162,Corporate,Illinois,Office Supplies,Labels,147.34,4,0.24,-30.71,Central,Microsoft,Springfield
CA-2020-00163,2020-04-29 01:11:18.939469736,Second Class,CUST-0163,Customer 163,Corporate,New York,Office Supplies,Paper,338.0,2,0.49,-64.05,East,Apple,Rochester
CA-2020-00164,2020-04-29 18:43:02.491245624,Second Class,CUST-0164,Customer 164,Corporate,Illinois,Furniture,Furnishings,296.34,8,0.3,98.63,Central,Lenovo,Springfield
CA-2020-00165,2020-04-30 12:14:46.043021510,First Class,CUST-0165,Customer 165,Consumer,Florida,Technology,Copiers,416.93,2,0.25,-49.77,South,Samsung,Orlando
CA-2020-00166,2020-05-01 05:46:29.594797398,Same Day,CUST-0166,Customer 166,Consumer,California,Furniture,Furnishings,445.2,9,0.07,73.83,West,HP,San Diego
CA-2020-00167,2020-05-01 23:18:13.146573286,Second Class,CUST-0167,Customer 167,Home Office,New York,Furniture,Chairs,11.77,3,0.39,174.45,East,Dell,Buffalo
CA-2020-00168,2020-05-02 16:49:56.698349174,First Class,CUST-0168,Customer 168,Corporate,Florida,Furniture,Chairs,198.91,5,0.17,169.86,South,Samsung,Miami
CA-2020-00169,2020-05-03 10:21:40.250125062,First Class,CUST-0169,Customer 169,Consumer,New York,Technology,Phones,292.11,5,0.31,-99.11,East,Apple,New York City
CA-2020-00170,2020-05-04 03:53:23.801900950,Second Class,CUST-0170,Customer 170,Consumer,New York,Furniture,Furnishings,77.1,7,0.37,123.52,East,Samsung,New York City
CA-2020-00171,2020-05-04 21:25:07.353676838,Standard Class,CUST-0171,Customer 171,Consumer,New York,Office Supplies,Labels,472.82,7,0.19,-47.15,East,Microsoft,Buffalo
CA-2020-00172,2020-05-05 14:56:50.905452726,Second Class,CUST-0172,Customer 172,Consumer,Texas,Furniture,Bookcases,441.13,9,0.29,147.74,Central,Apple,Austin
CA-2020-00173,2020-05-06 08:28:34.457228614,Same Day,CUST-0173,Customer 173,Consumer,California,Technology,Machines,359.55,3,0.21,179.94,West,Microsoft,Los Angeles
CA-2020-00174,2020-05-07 02:00:18.009004502,First Class,CUST-0174,Customer 174,Corporate,Florida,Office Supplies,Labels,144.97,6,0.38,85.36,South,Apple,Orlando
CA-2020-00175,2020-05-07 19:32:01.560780390,Same Day,CUST-0175,Customer 175,Consumer,Florida,Office Supplies,Storage,101.59,5,0.19,193.97,South,Dell,Tampa
CA-2020-00176,2020-05-08 13:03:45.112556278,Second Class,CUST-0176,Customer 176,Corporate,New York,Office Supplies,Binders,222.56,2,0.08,122.87,East,HP,Rochester
CA-2020-00177,2020-05-09 06:35:28.664332166,Same Day,CUST-0177,Customer 177,Corporate,Florida,Office Supplies,Paper,471.15,8,0.49,81.93,South,Lenovo,Miami
CA-2020-00178,2020-05-10 00:07:12.216108054,Second Class,CUST-0178,Customer 178,Home Office,California,Office Supplies,Binders,322.04,3,0.33,58.44,West,Lenovo,San Diego
CA-2020-00179,2020-05-10 17:38:55.767883942,Standard Class,CUST-0179,Customer 179,Corporate,Texas,Office Supplies,Storage,103.97,4,0.2,-42.81,Central,Dell,Houston
CA-2020-00180,2020-05-11 11:10:39.319659830,Standard Class,CUST-0180,Customer 180,Corporate,California,Furniture,Bookcases,33.0,5,0.31,-82.33,West,Microsoft,San Diego
CA-2020-00181,2020-05-12 04:42:22.871435718,First Class,CUST-0181,Customer 181,Corporate,California,Technology,Copiers,139.65,8,0.49,-36.93,West,Dell,Los Angeles
CA-2020-00182,2020-05-12 22:14:06.423211606,First Class,CUST-0182,Customer 182,Consumer,Florida,Technology,Machines,337.68,7,0.15,-27.82,South,Microsoft,Orlando
CA-2020-00183,2020-05-13 15:45:49.974987494,Second Class,CUST-0183,Customer 183,Corporate,California,Technology,Copiers,67.72,6,0.44,-29.97,West,Lenovo,Los Angeles
CA-2020-00184,2020-05-14 09:17:33.526763382,Standard Class,CUST-0184,Customer 184,Consumer,Florida,Office Supplies,Binders,48.56,4,0.34,-95.8,South,Microsoft,Miami
CA-2020-00185,2020-05-15 02:49:17.078539270,Standard Class,CUST-0185,Customer 185,Consumer,California,Furniture,Chairs,282.46,7,0.09,-14.65,West,Dell,Los Angeles
CA-2020-00186,2020-05-15 20:21:00.630315158,Same Day,CUST-0186,Customer 186,Corporate,New York,Furniture,Furnishings,272.72,6,0.28,-72.54,East,HP,New York City
CA-2020-00187,2020-05-16 13:52:44.182091046,Second Class,CUST-0187,Customer 187,Consumer,Texas,Furniture,Bookcases,446.16,3,0.19,-45.83,Central,Lenovo,Austin
CA-2020-00188,2020-05-17 07:24:27.733866934,Same Day,CUST-0188,Customer 188,Corporate,New York,Technology,Copiers,332.63,4,0.29,117.07,East,Microsoft,New York City
CA-2020-00189,2020-05-18 00:56:11.285642822,Standard Class,CUST-0189,Customer 189,Home Office,New York,Furniture,Bookcases,380.34,2,0.13,-98.39,East,HP,New York City
CA-2020-00190,2020-05-18 18:27:54.837418710,Second Class,CUST-0190,Customer 190,Consumer,Illinois,Office Supplies,Binders,331.35,6,0.2,-93.09,Central,Samsung,Naperville
CA-2020-00191,2020-05-19 11:59:38.389194598,First Class,CUST-0191,Customer 191,Consumer,California,Technology,Copiers,392.08,7,0.02,-35.42,West,Samsung,Los Angeles
CA-2020-00192,2020-05-20 05:31:21.940970486,Second Class,CUST-0192,Customer 192,Consumer,Illinois,Office Supplies,Paper,84.07,5,0.22,164.86,Central,Microsoft,Naperville
CA-2020-00193,2020-05-20 23:03:05.492746374,Standard Class,CUST-0193,Customer 193,Home Office,Texas,Technology,Machines,164.83,3,0.11,148.5,Central,Samsung,Austin
CA-2020-00194,2020-05-21 16:34:49.044522262,Standard Class,CUST-0194,Customer 194,Corporate,New York,Furniture,Tables,348.6,7,0.42,155.16,East,Samsung,New York City
CA-2020-00195,2020-05-22 10:06:32.596298150,Standard Class,CUST-0195,Customer 195,Home Office,Florida,Furniture,Furnishings,466.51,5,0.16,-95.05,South,Lenovo,Orlando
CA-2020-00196,2020-05-23 03:38:16.148074038,First Class,CUST-0196,Customer 196,Consumer,New York,Office Supplies,Labels,67.64,2,0.26,93.01,East,Dell,Rochester
CA-2020-00197,2020-05-23 21:09:59.699849926,Standard Class,CUST-0197,Customer 197,Corporate,New York,Office Supplies,Labels,263.25,5,0.02,86.12,East,Apple,New York City
CA-2020-00198,2020-05-24 14:41:43.251625814,Same Day,CUST-0198,Customer 198,Corporate,Florida,Furniture,Tables,324.73,7,0.28,171.09,South,Microsoft,Orlando
CA-2020-00199,2020-05-25 08:13:26.803401702,Same Day,CUST-0199,Customer 199,Consumer,New York,Furniture,Tables,132.7,1,0.49,129.62,East,Dell,New York City
CA-2020-00200,2020-05-26 01:45:10.355177590,Second Class,CUST-0200,Customer 200,Home Office,Florida,Office Supplies,Labels,350.84,8,0.29,28.84,South,Apple,Tampa
CA-2020-00201,2020-05-26 19:16:53.906953478,Second Class,CUST-0201,Customer 201,Home Office,California,Office Supplies,Storage,160.29,3,0.01,52.73,West,Samsung,San Francisco
CA-2020-00202,2020-05-27 12:48:37.458729364,Standard Class,CUST-0202,Customer 202,Home Office,Florida,Technology,Copiers,109.87,1,0.1,-17.2,South,Microsoft,Orlando
CA-2020-00203,2020-05-28 06:20:21.010505252,Second Class,CUST-0203,Customer 203,Corporate,Texas,Furniture,Chairs,122.64,5,0.23,90.09,Central,Dell,Austin
CA-2020-00204,2020-05-28 23:52:04.562281140,Same Day,CUST-0204,Customer 204,Consumer,Texas,Office Supplies,Binders,96.6,2,0.19,-1.71,Central,Lenovo,Houston
CA-2020-00205,2020-05-29 17:23:48.114057028,Second Class,CUST-0205,Customer 205,Corporate,Illinois,Technology,Accessories,214.85,6,0.41,154.96,Central,Microsoft,Naperville
CA-2020-00206,2020-05-30 10:55:31.665832916,First Class,CUST-0206,Customer 206,Consumer,California,Technology,Copiers,463.96,2,0.21,85.9,West,Samsung,San Francisco
CA-2020-00207,2020-05-31 04:27:15.217608804,Second Class,CUST-0207,Customer 207,Consumer,California,Office Supplies,Storage,197.24,7,0.32,175.71,West,HP,San Francisco
CA-2020-00208,2020-05-31 21:58:58.769384692,First Class,CUST-0208,Customer 208,Corporate,Illinois,Furniture,Furnishings,468.61,3,0.21,35.67,Central,Microsoft,Chicago
CA-2020-00209,2020-06-01 15:30:42.321160580,Same Day,CUST-0209,Customer 209,Home Office,Texas,Office Supplies,Paper,148.59,3,0.42,140.11,Central,Lenovo,Dallas
CA-2020-00210,2020-06-02 09:02:25.872936468,Second Class,CUST-0210,Customer 210,Corporate,Illinois,Furniture,Furnishings,253.5,8,0.33,152.58,Central,Samsung,Chicago
CA-2020-00211,2020-06-03 02:34:09.424712356,Second Class,CUST-0211,Customer 211,Consumer,California,Technology,Copiers,258.52,2,0.3,132.02,West,Microsoft,San Francisco
CA-2020-00212,2020-06-03 20:05:52.976488244,Same Day,CUST-0212,Customer 212,Corporate,New York,Furniture,Tables,81.67,4,0.01,166.3,East,HP,New York City
CA-2020-00213,2020-06-04 13:37:36.528264132,First Class,CUST-0213,Customer 213,Corporate,California,Office Supplies,Labels,63.87,6,0.39,18.9,West,HP,San Francisco
CA-2020-00214,2020-06-05 07:09:20.080040020,Second Class,CUST-0214,Customer 214,Corporate,California,Office Supplies,Binders,393.32,4,0.29,71.56,West,Apple,San Francisco
CA-2020-00215,2020-06-06 00:41:03.631815908,Second Class,CUST-0215,Customer 215,Corporate,New York,Furniture,Bookcases,369.92,3,0.35,-57.1,East,Samsung,Buffalo
CA-2020-00216,2020-06-06 18:12:47.183591796,Second Class,CUST-0216,Customer 216,Home Office,California,Furniture,Furnishings,447.96,7,0.37,-87.01,West,Apple,San Diego
CA-2020-00217,2020-06-07 11:44:30.735367684,Same Day,CUST-0217,Customer 217,Consumer,New York,Office Supplies,Paper,152.06,5,0.01,76.98,East,Microsoft,Buffalo
CA-2020-00218,2020-06-08 05:16:14.287143572,Standard Class,CUST-0218,Customer 218,Consumer,New York,Furniture,Bookcases,53.92,4,0.22,13.1,East,Microsoft,New York City
CA-2020-00219,2020-06-08 22:47:57.838919460,Second Class,CUST-0219,Customer 219,Corporate,Florida,Technology,Copiers,451.42,7,0.37,156.15,South,Samsung,Miami
CA-2020-00220,2020-06-09 16:19:41.390695348,Same Day,CUST-0220,Customer 220,Corporate,Illinois,Technology,Copiers,264.2,8,0.49,-33.38,Central,Apple,Chicago
CA-2020-00221,2020-06-10 09:51:24.942471236,Second Class,CUST-0221,Customer 221,Consumer,Texas,Technology,Machines,12.68,3,0.19,114.18,Central,Lenovo,Austin
CA-2020-00222,2020-06-11 03:23:08.494247124,Second Class,CUST-0222,Customer 222,Consumer,Florida,Furniture,Furnishings,287.28,9,0.17,-47.23,South,Microsoft,Miami
CA-2020-00223,2020-06-11 20:54:52.046023012,Same Day,CUST-0223,Customer 223,Corporate,Illinois,Furniture,Tables,40.84,6,0.31,99.49,Central,Apple,Springfield
CA-2020-00224,2020-06-12 14:26:35.597798900,Same Day,CUST-0224,Customer 224,Home Office,New York,Furniture,Chairs,441.97,1,0.12,-55.77,East,HP,Rochester
CA-2020-00225,2020-06-13 07:58:19.149574788,Second Class,CUST-0225,Customer 225,Home Office,Texas,Furniture,Furnishings,110.12,5,0.14,-79.76,Central,Apple,Houston
CA-2020-00226,2020-06-14 01:30:02.701350676,First Class,CUST-0226,Customer 226,Consumer,California,Furniture,Furnishings,232.65,5,0.25,170.03,West,Dell,San Francisco
CA-2020-00227,2020-06-14 19:01:46.253126564,First Class,CUST-0227,Customer 227,Home Office,Texas,Office Supplies,Labels,68.18,9,0.01,153.48,Central,Lenovo,Houston
CA-2020-00228,2020-06-15 12:33:29.804902452,Same Day,CUST-0228,Customer 228,Home Office,California,Technology,Phones,422.34,8,0.14,-18.58,West,Lenovo,San Diego
CA-2020-00229,2020-06-16 06:05:13.356678340,First Class,CUST-0229,Customer 229,Corporate,Illinois,Furniture,Furnishings,431.66,5,0.14,47.08,Central,Apple,Naperville
CA-2020-00230,2020-06-16 23:36:56.908454228,Standard Class,CUST-0230,Customer 230,Consumer,Illinois,Technology,Copiers,222.7,3,0.47,-35.95,Central,Dell,Springfield
CA-2020-00231,2020-06-17 17:08:40.460230116,Standard Class,CUST-0231,Customer 231,Consumer,Illinois,Furniture,Tables,355.98,8,0.06,118.93,Central,Lenovo,Springfield
CA-2020-00232,2020-06-18 10:40:24.012006004,Standard Class,CUST-0232,Customer 232,Home Office,New York,Furniture,Tables,295.6,7,0.46,-27.11,East,Apple,Rochester
CA-2020-00233,2020-06-19 04:12:07.563781892,Second Class,CUST-0233,Customer 233,Home Office,Texas,Technology,Copiers,432.07,1,0.35,127.15,Central,Apple,Austin
CA-2020-00234,2020-06-19 21:43:51.115557780,Second Class,CUST-0234,Customer 234,Home Office,Texas,Technology,Accessories,280.9,8,0.13,12.17,Central,Apple,Dallas
CA-2020-00235,2020-06-20 15:15:34.667333668,First Class,CUST-0235,Customer 235,Corporate,Illinois,Office Supplies,Storage,456.72,9,0.02,107.12,Central,HP,Naperville
CA-2020-00236,2020-06-21 08:47:18.219109556,First Class,CUST-0236,Customer 236,Home Office,California,Office Supplies,Paper,313.95,7,0.47,120.71,West,Dell,Los Angeles
CA-2020-00237,2020-06-22 02:19:01.770885444,First Class,CUST-0237,Customer 237,Consumer,Florida,Furniture,Furnishings,371.15,2,0.22,97.36,South,Samsung,Tampa
CA-2020-00238,2020-06-22 19:50:45.322661330,Same Day,CUST-0238,Customer 238,Home Office,Florida,Office Supplies,Binders,303.4,7,0.49,-68.77,South,Lenovo,Miami
CA-2020-00239,2020-06-23 13:22:28.874437218,Standard Class,CUST-0239,Customer 239,Corporate,New York,Furniture,Tables,362.95,7,0.22,61.59,East,Dell,Rochester
CA-2020-00240,2020-06-24 06:54:12.426213106,Second Class,CUST-0240,Customer 240,Consumer,California,Technology,Accessories,71.79,1,0.23,156.62,West,Dell,Los Angeles
CA-2020-00241,2020-06-25 00:25:55.977988994,Standard Class,CUST-0241,Customer 241,Consumer,Florida,Office Supplies,Paper,35.82,9,0.12,-32.35,South,Dell,Tampa
CA-2020-00242,2020-06-25 17:57:39.529764882,Standard Class,CUST-0242,Customer 242,Corporate,California,Office Supplies,Paper,483.12,9,0.08,105.53,West,Lenovo,San Francisco
CA-2020-00243,2020-06-26 11:29:23.081540770,Standard Class,CUST-0243,Customer 243,Home Office,Illinois,Office Supplies,Binders,28.13,3,0.19,-23.97,Central,Dell,Chicago
CA-2020-00244,2020-06-27 05:01:06.633316658,Standard Class,CUST-0244,Customer 244,Home Office,Illinois,Furniture,Bookcases,69.47,1,0.22,142.42,Central,Samsung,Chicago
CA-2020-00245,2020-06-27 22:32:50.185092546,Second Class,CUST-0245,Customer 245,Corporate,California,Office Supplies,Binders,486.29,4,0.25,154.31,West,Dell,Los Angeles
CA-2020-00246,2020-06-28 16:04:33.736868434,Same Day,CUST-0246,Customer 246,Corporate,Florida,Furniture,Tables,434.52,6,0.22,-71.96,South,HP,Orlando
CA-2020-00247,2020-06-29 09:36:17.288644322,First Class,CUST-0247,Customer 247,Home Office,Florida,Office Supplies,Storage,96.2,7,0.05,-10.88,South,Lenovo,Miami
CA-2020-00248,2020-06-30 03:08:00.840420210,Standard Class,CUST-0248,Customer 248,Consumer,New York,Technology,Copiers,428.65,3,0.11,172.06,East,Samsung,Rochester
CA-2020-00249,2020-06-30 20:39:44.392196098,Second Class,CUST-0249,Customer 249,Home Office,Florida,Office Supplies,Binders,47.19,4,0.43,154.3,South,Apple,Orlando
CA-2020-00250,2020-07-01 14:11:27.943971986,Standard Class,CUST-0250,Customer 250,Corporate,Illinois,Office Supplies,Storage,249.82,9,0.25,146.88,Central,Dell,Chicago
CA-2020-00251,2020-07-02 07:43:11.495747874,Same Day,CUST-0251,Customer 251,Corporate,New York,Furniture,Furnishings,108.0,9,0.45,142.53,East,Lenovo,Buffalo
CA-2020-00252,2020-07-03 01:14:55.047523762,Same Day,CUST-0252,Customer 252,Consumer,Florida,Furniture,Furnishings,476.69,5,0.44,-68.03,South,Dell,Tampa
CA-2020-00253,2020-07-03 18:46:38.599299650,Second Class,CUST-0253,Customer 253,Consumer,Florida,Furniture,Bookcases,297.11,8,0.13,-63.66,South,Lenovo,Miami
CA-2020-00254,2020-07-04 12:18:22.151075538,Standard Class,CUST-0254,Customer 254,Home Office,California,Office Supplies,Labels,114.57,9,0.13,111.06,West,Apple,San Francisco
CA-2020-00255,2020-07-05 05:50:05.702851426,Standard Class,CUST-0255,Customer 255,Consumer,California,Furniture,Chairs,141.6,4,0.29,55.8,West,Dell,San Francisco
CA-2020-00256,2020-07-05 23:21:49.254627314,Same Day,CUST-0256,Customer 256,Home Office,California,Office Supplies,Binders,105.69,6,0.2,13.14,West,Microsoft,San Diego
CA-2020-00257,2020-07-06 16:53:32.806403202,Standard Class,CUST-0257,Customer 257,Consumer,Texas,Technology,Machines,462.33,2,0.49,174.25,Central,Samsung,Austin
CA-2020-00258,2020-07-07 10:25:16.358179090,First Class,CUST-0258,Customer 258,Home Office,Texas,Technology,Accessories,230.85,5,0.07,94.57,Central,Lenovo,Dallas
CA-2020-00259,2020-07-08 03:56:59.909954978,Standard Class,CUST-0259,Customer 259,Consumer,Illinois,Furniture,Chairs,69.72,5,0.04,180.17,Central,Lenovo,Naperville
CA-2020-00260,2020-07-08 21:28:43.461730866,Second Class,CUST-0260,Customer 260,Home Office,Illinois,Furniture,Furnishings,292.32,4,0.2,78.85,Central,Dell,Chicago
CA-2020-00261,2020-07-09 15:00:27.013506754,Standard Class,CUST-0261,Customer 261,Consumer,California,Furniture,Furnishings,53.24,9,0.43,12.9,West,Microsoft,San Diego
CA-2020-00262,2020-07-10 08:32:10.565282642,Same Day,CUST-0262,Customer 262,Home Office,Illinois,Furniture,Furnishings,341.16,2,0.43,110.67,Central,HP,Springfield
CA-2020-00263,2020-07-11 02:03:54.117058530,Second Class,CUST-0263,Customer 263,Corporate,Florida,Furniture,Tables,182.15,6,0.1,6.64,South,Apple,Orlando
CA-2020-00264,2020-07-11 19:35:37.668834418,First Class,CUST-0264,Customer 264,Corporate,Illinois,Furniture,Chairs,40.5,3,0.31,-21.44,Central,Lenovo,Springfield
CA-2020-00265,2020-07-12 13:07:21.220610306,Same Day,CUST-0265,Customer 265,Home Office,New York,Office Supplies,Paper,429.61,8,0.49,-40.82,East,HP,New York City
CA-2020-00266,2020-07-13 06:39:04.772386194,Standard Class,CUST-0266,Customer 266,Corporate,Texas,Technology,Phones,254.21,1,0.21,-45.82,Central,Lenovo,Houston
CA-2020-00267,2020-07-14 00:10:48.324162082,Standard Class,CUST-0267,Customer 267,Home Office,Florida,Technology,Phones,430.06,6,0.23,147.45,South,Microsoft,Tampa
CA-2020-00268,2020-07-14 17:42:31.875937970,Second Class,CUST-0268,Customer 268,Corporate,Florida,Technology,Copiers,467.96,8,0.09,67.56,South,Microsoft,Miami
CA-2020-00269,2020-07-15 11:14:15.427713858,Second Class,CUST-0269,Customer 269,Home Office,Florida,Technology,Phones,294.36,9,0.34,24.66,South,Samsung,Tampa
CA-2020-00270,2020-07-16 04:45:58.979489746,Second Class,CUST-0270,Customer 270,Corporate,Texas,Technology,Phones,148.38,3,0.43,86.33,Central,Apple,Houston
CA-2020-00271,2020-07-16 22:17:42.531265634,Same Day,CUST-0271,Customer 271,Consumer,California,Office Supplies,Labels,209.54,3,0.11,197.02,West,Dell,Los Angeles
CA-2020-00272,2020-07-17 15:49:26.083041522,First Class,CUST-0272,Customer 272,Corporate,Texas,Office Supplies,Paper,97.03,1,0.16,-25.9,Central,Microsoft,Dallas
CA-2020-00273,2020-07-18 09:21:09.634817410,First Class,CUST-0273,Customer 273,Home Office,Texas,Technology,Machines,221.21,7,0.0,38.31,Central,Apple,Dallas
CA-2020-00274,2020-07-19 02:52:53.186593298,Same Day,CUST-0274,Customer 274,Corporate,Illinois,Technology,Copiers,58.66,8,0.17,196.55,Central,Samsung,Chicago
CA-2020-00275,2020-07-19 20:24:36.738369184,First Class,CUST-0275,Customer 275,Home Office,Texas,Technology,Copiers,393.18,3,0.17,192.03,Central,HP,Austin
CA-2020-00276,2020-07-20 13:56:20.290145072,Same Day,CUST-0276,Customer 276,Corporate,Illinois,Furniture,Chairs,47.29,7,0.07,58.85,Central,Microsoft,Springfield
